"","YaleID","Accession.ID"
"5502","Yale-8900","EPI_ISL_4197665"
"5503","Yale-8898","EPI_ISL_4197663"
"5504","Yale-8890","EPI_ISL_4197655"
"5505","Yale-8880","EPI_ISL_4197646"
"5506","Yale-8889","EPI_ISL_4197654"
"5507","Yale-8882","EPI_ISL_4197648"
"5508","Yale-8867","EPI_ISL_4197633"
"5509","Yale-8875","EPI_ISL_4197641"
"5510","Yale-8884","EPI_ISL_4197649"
"5511","Yale-8871","EPI_ISL_4197637"
"5512","Yale-8848","EPI_ISL_4197614"
"5513","Yale-8865","EPI_ISL_4197631"
"5514","Yale-8866","EPI_ISL_4197632"
"5515","Yale-8854","EPI_ISL_4197620"
"5516","Yale-8845","EPI_ISL_4197611"
"5517","Yale-8826","EPI_ISL_4197598"
"5518","Yale-8847","EPI_ISL_4197613"
"5519","Yale-8821","EPI_ISL_4197596"
"5520","Yale-8840","EPI_ISL_4197606"
"5521","Yale-8829","EPI_ISL_4197599"
"5522","Yale-8841","EPI_ISL_4197607"
"5523","Yale-8793","EPI_ISL_4197573"
"5524","Yale-8797","EPI_ISL_4197577"
"5525","Yale-8785","EPI_ISL_4197565"
"5526","Yale-8782","EPI_ISL_4197562"
"5527","Yale-8784","EPI_ISL_4197564"
"5528","Yale-8776","EPI_ISL_4197557"
"5529","Yale-8766","EPI_ISL_4197548"
"5530","Yale-8768","EPI_ISL_4197550"
"5531","Yale-8752","EPI_ISL_4197534"
"5532","Yale-8751","EPI_ISL_4197533"
"5533","Yale-8753","EPI_ISL_4197535"
"5534","Yale-8756","EPI_ISL_4197538"
"5535","Yale-8736","EPI_ISL_4006056"
"5536","Yale-8740","EPI_ISL_4006059"
"5537","Yale-8744","EPI_ISL_4006062"
"5538","Yale-8715","EPI_ISL_4006042"
"5539","Yale-8699","EPI_ISL_4006030"
"5540","Yale-8672","EPI_ISL_4006011"
"5541","Yale-8661","EPI_ISL_4006002"
"5542","Yale-8276","EPI_ISL_3841947"
"5543","Yale-8444","EPI_ISL_3841940"
"5544","Yale-8495","EPI_ISL_3841941"
"5545","Yale-8497","EPI_ISL_3841931"
"5546","Yale-8358","EPI_ISL_3841937"
"5547","Yale-8460","EPI_ISL_3841926"
"5548","Yale-8512","EPI_ISL_3841933"
"5549","Yale-8437","EPI_ISL_3841920"
"5550","Yale-8443","EPI_ISL_3841923"
"5551","Yale-8404","EPI_ISL_3841914"
"5552","Yale-8431","EPI_ISL_3841918"
"5553","Yale-8457","EPI_ISL_3841925"
"5554","Yale-8427","EPI_ISL_3841917"
"5555","Yale-8367","EPI_ISL_3841910"
"5556","Yale-8377","EPI_ISL_3841911"
"5557","Yale-8407","EPI_ISL_3841915"
"5558","Yale-8356","EPI_ISL_3841908"
"5559","Yale-8347","EPI_ISL_3841906"
"5560","Yale-8343","EPI_ISL_3841904"
"5561","Yale-8299","EPI_ISL_3841900"
"5562","Yale-8386","EPI_ISL_3841912"
"5563","Yale-8340","EPI_ISL_3841903"
"5564","Yale-8365","EPI_ISL_3841909"
"5565","Yale-8525","EPI_ISL_3841891"
"5566","Yale-8513","EPI_ISL_3841889"
"5567","Yale-8516","EPI_ISL_3841890"
"5568","Yale-8510","EPI_ISL_3841888"
"5569","Yale-8487","EPI_ISL_3841886"
"5570","Yale-8422","EPI_ISL_3841880"
"5571","Yale-8533","EPI_ISL_3841892"
"5572","Yale-8506","EPI_ISL_3841887"
"5573","Yale-8275","EPI_ISL_3841866"
"5574","Yale-8372","EPI_ISL_3841875"
"5575","Yale-8412","EPI_ISL_3841878"
"5576","Yale-8274","EPI_ISL_3841865"
"5577","Yale-8430","EPI_ISL_3841882"
"5578","Yale-8406","EPI_ISL_3841877"
"5579","Yale-8279","EPI_ISL_3841868"
"5580","Yale-8265","EPI_ISL_3841864"
"5581","Yale-8370","EPI_ISL_3841874"
"5582","Yale-8401","EPI_ISL_3841859"
"5583","Yale-8440","EPI_ISL_3841860"
"5584","Yale-8494","EPI_ISL_3841818"
"5585","Yale-8264","EPI_ISL_3841863"
"5586","Yale-8418","EPI_ISL_3841856"
"5587","Yale-8342","EPI_ISL_3841822"
"5588","Yale-8289","EPI_ISL_3841812"
"5589","Yale-8336","EPI_ISL_3841815"
"5590","Yale-8332","EPI_ISL_3841820"
"5591","Yale-8474","EPI_ISL_3841811"
"5592","Yale-8464","EPI_ISL_3841809"
"5593","Yale-8354","EPI_ISL_3841816"
"5594","Yale-8531","EPI_ISL_3841810"
"5595","Yale-8376","EPI_ISL_3841805"
"5596","Yale-8402","EPI_ISL_3841800"
"5597","Yale-8345","EPI_ISL_3841797"
"5598","Yale-8530","EPI_ISL_3841808"
"5599","Yale-8359","EPI_ISL_3841776"
"5600","Yale-8528","EPI_ISL_3841779"
"5601","Yale-8368","EPI_ISL_3841772"
"5602","Yale-8523","EPI_ISL_3841761"
"5603","Yale-8298","EPI_ISL_3841765"
"5604","Yale-8268","EPI_ISL_3841758"
"5605","Yale-8329","EPI_ISL_3841773"
"5606","Yale-8434","EPI_ISL_3841759"
"5607","Yale-8409","EPI_ISL_3841752"
"5608","Yale-8263","EPI_ISL_3841753"
"5609","Yale-8521","EPI_ISL_3841760"
"5610","Yale-8292","EPI_ISL_3841754"
"5611","Yale-8485","EPI_ISL_3841736"
"5612","Yale-8333","EPI_ISL_3841738"
"5613","Yale-8405","EPI_ISL_3841739"
"5614","Yale-8369","EPI_ISL_3841734"
"5615","Yale-8424","EPI_ISL_3841733"
"5616","Yale-8362","EPI_ISL_3841731"
"5617","Yale-8503","EPI_ISL_3841726"
"5618","Yale-8445","EPI_ISL_3841730"
"5619","Yale-8436","EPI_ISL_3841732"
"5620","Yale-8379","EPI_ISL_3841729"
"5621","Yale-8415","EPI_ISL_3841727"
"5622","Yale-8465","EPI_ISL_3841717"
"5623","Yale-8473","EPI_ISL_3841713"
"5624","Yale-8267","EPI_ISL_3841716"
"5625","Yale-8389","EPI_ISL_3841715"
"5626","Yale-8419","EPI_ISL_3841711"
"5627","Yale-8331","EPI_ISL_3841707"
"5628","Yale-8357","EPI_ISL_3841704"
"5629","Yale-8421","EPI_ISL_3841702"
"5630","Yale-8428","EPI_ISL_3841694"
"5631","Yale-8432","EPI_ISL_3841700"
"5632","Yale-8524","EPI_ISL_3841701"
"5633","Yale-8207","EPI_ISL_3841170"
"5634","Yale-8192","EPI_ISL_3841179"
"5635","Yale-8161","EPI_ISL_3841183"
"5636","Yale-8156","EPI_ISL_3841173"
"5637","Yale-8228","EPI_ISL_3841181"
"5638","Yale-8155","EPI_ISL_3841171"
"5639","Yale-8223","EPI_ISL_3841176"
"5640","Yale-8159","EPI_ISL_3841188"
"5641","Yale-8201","EPI_ISL_3841133"
"5642","Yale-8153","EPI_ISL_3841134"
"5643","Yale-8169","EPI_ISL_3841094"
"5644","Yale-8197","EPI_ISL_3841095"
"5645","Yale-8233","EPI_ISL_3841125"
"5646","Yale-8252","EPI_ISL_3841101"
"5647","Yale-8210","EPI_ISL_3841097"
"5648","Yale-8253","EPI_ISL_3841102"
"5649","Yale-8251","EPI_ISL_3841091"
"5650","Yale-8258","EPI_ISL_3841127"
"5651","Yale-8218","EPI_ISL_3841078"
"5652","Yale-8214","EPI_ISL_3841075"
"5653","Yale-8259","EPI_ISL_3841092"
"5654","Yale-8225","EPI_ISL_3841081"
"5655","Yale-8236","EPI_ISL_3841099"
"5656","Yale-8227","EPI_ISL_3841082"
"5657","Yale-8246","EPI_ISL_3841088"
"5658","Yale-8212","EPI_ISL_3841074"
"5659","Yale-8205","EPI_ISL_3841072"
"5660","Yale-8195","EPI_ISL_3841067"
"5661","Yale-8216","EPI_ISL_3841077"
"5662","Yale-8199","EPI_ISL_3841070"
"5663","Yale-8194","EPI_ISL_3841066"
"5664","Yale-8221","EPI_ISL_3841039"
"5665","Yale-8281","EPI_ISL_3841042"
"5666","Yale-8144","EPI_ISL_3841051"
"5667","Yale-8176","EPI_ISL_3841061"
"5668","Yale-8140","EPI_ISL_3841049"
"5669","Yale-8147","EPI_ISL_3841052"
"5670","Yale-8189","EPI_ISL_3841047"
"5671","Yale-8254","EPI_ISL_3841041"
"5672","Yale-8165","EPI_ISL_3841045"
"5673","Yale-7860","EPI_ISL_3840890"
"5674","Yale-8220","EPI_ISL_3841038"
"5675","Yale-8179","EPI_ISL_3841034"
"5676","Yale-7852","EPI_ISL_3840882"
"5677","Yale-7854","EPI_ISL_3840884"
"5678","Yale-7843","EPI_ISL_3840873"
"5679","Yale-7848","EPI_ISL_3840878"
"5680","Yale-7842","EPI_ISL_3840872"
"5681","Yale-7849","EPI_ISL_3840879"
"5682","Yale-7853","EPI_ISL_3840883"
"5683","Yale-7844","EPI_ISL_3840874"
"5684","Yale-7833","EPI_ISL_3840863"
"5685","Yale-7834","EPI_ISL_3840864"
"5686","Yale-7832","EPI_ISL_3840862"
"5687","Yale-7835","EPI_ISL_3840865"
"5688","Yale-7837","EPI_ISL_3840867"
"5689","Yale-7836","EPI_ISL_3840866"
"5690","Yale-7813","EPI_ISL_3840846"
"5691","Yale-7805","EPI_ISL_3840840"
"5692","Yale-7799","EPI_ISL_3840837"
"5693","Yale-7803","EPI_ISL_3840839"
"5694","Yale-7806","EPI_ISL_3840841"
"5695","Yale-7797","EPI_ISL_3840835"
"5696","Yale-7810","EPI_ISL_3840844"
"5697","Yale-7784","EPI_ISL_3840822"
"5698","Yale-7786","EPI_ISL_3840824"
"5699","Yale-7770","EPI_ISL_3840811"
"5700","Yale-7775","EPI_ISL_3840816"
"5701","Yale-7772","EPI_ISL_3840813"
"5702","Yale-8334","EPI_ISL_3841791"
"5703","Yale-8366","EPI_ISL_3841796"
"5704","Yale-7782","EPI_ISL_3840820"
"5705","Yale-7773","EPI_ISL_3840814"
"5706","Yale-8361","EPI_ISL_3841757"
"5707","Yale-8288","EPI_ISL_3841799"
"5708","Yale-7768","EPI_ISL_3840809"
"5709","Yale-8471","EPI_ISL_3841778"
"5710","Yale-8414","EPI_ISL_3841764"
"5711","Yale-8479","EPI_ISL_3841756"
"5712","Yale-8446","EPI_ISL_3841788"
"5713","Yale-8408","EPI_ISL_3841777"
"5714","Yale-8337","EPI_ISL_3841783"
"5715","Yale-8529","EPI_ISL_3841786"
"5716","Yale-8162","EPI_ISL_3841044"
"5717","Yale-8242","EPI_ISL_3841040"
"5718","Yale-8148","EPI_ISL_3841053"
"5719","Yale-8150","EPI_ISL_3841033"
"5720","Yale-8217","EPI_ISL_3841037"
"5721","Yale-8171","EPI_ISL_3841059"
"5722","Yale-8180","EPI_ISL_3841062"
"5723","Yale-8170","EPI_ISL_3841058"
"5724","Yale-8160","EPI_ISL_3841055"
"5725","Yale-8182","EPI_ISL_3841064"
"5726","Yale-8166","EPI_ISL_3841056"
"5727","Yale-8168","EPI_ISL_3841057"
"5728","Yale-8215","EPI_ISL_3841076"
"5729","Yale-8239","EPI_ISL_3841084"
"5730","Yale-8204","EPI_ISL_3841071"
"5731","Yale-8240","EPI_ISL_3841085"
"5732","Yale-8206","EPI_ISL_3841096"
"5733","Yale-8230","EPI_ISL_3841083"
"5734","Yale-8241","EPI_ISL_3841086"
"5735","Yale-8260","EPI_ISL_3841093"
"5736","Yale-8222","EPI_ISL_3841079"
"5737","Yale-8183","EPI_ISL_3841065"
"5738","Yale-8245","EPI_ISL_3841087"
"5739","Yale-8250","EPI_ISL_3841090"
"5740","Yale-8508","EPI_ISL_3841802"
"5741","Yale-8478","EPI_ISL_3841803"
"5742","Yale-8353","EPI_ISL_3841806"
"5743","Yale-8462","EPI_ISL_3841821"
"5744","Yale-8229","EPI_ISL_3841098"
"5745","Yale-8382","EPI_ISL_3841858"
"5746","Yale-8381","EPI_ISL_3841861"
"5747","Yale-8296","EPI_ISL_3841871"
"5748","Yale-8480","EPI_ISL_3841893"
"5749","Yale-8261","EPI_ISL_3841895"
"5750","Yale-8312","EPI_ISL_3841872"
"5751","Yale-8295","EPI_ISL_3841898"
"5752","Yale-8291","EPI_ISL_3841896"
"5753","Yale-8433","EPI_ISL_3841919"
"5754","Yale-8238","EPI_ISL_3841100"
"5755","Yale-8297","EPI_ISL_3841899"
"5756","Yale-8476","EPI_ISL_3841928"
"5757","Yale-8378","EPI_ISL_3841938"
"5758","Yale-8416","EPI_ISL_3841939"
"5759","Yale-7815","EPI_ISL_3840847"
"5760","Yale-7831","EPI_ISL_3840861"
"5761","Yale-7794","EPI_ISL_3840832"
"5762","Yale-7838","EPI_ISL_3840868"
"5763","Yale-7851","EPI_ISL_3840881"
"5764","Yale-7859","EPI_ISL_3840889"
"5765","Yale-8351","EPI_ISL_3841695"
"5766","Yale-8350","EPI_ISL_3841699"
"5767","Yale-8870","EPI_ISL_4197636"
"5768","Yale-8809","EPI_ISL_4197589"
"5769","Yale-8810","EPI_ISL_4197590"
"5770","Yale-8815","EPI_ISL_4197594"
"5771","Yale-8838","EPI_ISL_4197604"
"5772","Yale-8844","EPI_ISL_4197610"
"5773","Yale-8755","EPI_ISL_4197537"
"5774","Yale-8696","EPI_ISL_4006027"
"5775","Yale-8855","EPI_ISL_4197621"
"5776","Yale-8856","EPI_ISL_4197622"
"5777","Yale-8714","EPI_ISL_4006041"
"5778","Yale-8697","EPI_ISL_4006028"
"5779","Yale-8698","EPI_ISL_4006029"
"5780","Yale-8689","EPI_ISL_4006024"
"5781","Yale-8702","EPI_ISL_4006033"
"5782","Yale-8701","EPI_ISL_4006032"
"5783","Yale-8726","EPI_ISL_4006047"
"5784","Yale-8712","EPI_ISL_4006040"
"5785","Yale-8720","EPI_ISL_4006044"
"5786","Yale-8888","EPI_ISL_4197653"
"5787","Yale-8724","EPI_ISL_4006046"
"5788","Yale-8734","EPI_ISL_4006054"
"5789","Yale-8729","EPI_ISL_4006050"
"5790","Yale-8881","EPI_ISL_4197647"
"5791","Yale-8722","EPI_ISL_4006045"
"5792","Yale-8668","EPI_ISL_4006007"
"5793","Yale-8670","EPI_ISL_4006009"
"5794","Yale-8669","EPI_ISL_4006008"
"5795","Yale-8918","EPI_ISL_4197683"
"5796","Yale-8921","EPI_ISL_4197686"
"5797","Yale-8939","EPI_ISL_4197704"
"5798","Yale-8677","EPI_ISL_4006016"
"5799","Yale-8666","EPI_ISL_4006006"
"5800","Yale-8922","EPI_ISL_4197687"
"5801","Yale-8660","EPI_ISL_4006001"
"5802","Yale-8656","EPI_ISL_4005997"
"5803","Yale-8955","EPI_ISL_4197720"
"5804","Yale-8923","EPI_ISL_4197688"
"5805","Yale-8969","EPI_ISL_4197734"
"5806","Yale-8997","EPI_ISL_4197761"
"5807","Yale-8970","EPI_ISL_4197735"
"5808","Yale-9007","EPI_ISL_4197770"
"5809","Yale-8985","EPI_ISL_4197750"
"5810","Yale-9003","EPI_ISL_4197767"
"5811","Yale-9015","EPI_ISL_4197777"
"5812","Yale-9153","EPI_ISL_4197937"
"5813","Yale-9006","EPI_ISL_4197769"
"5814","Yale-9020","EPI_ISL_4197782"
"5815","Yale-9160","EPI_ISL_4197942"
"5816","Yale-9203","EPI_ISL_4197979"
"5817","Yale-9199","EPI_ISL_4197976"
"5818","Yale-9192","EPI_ISL_4197972"
"5819","Yale-9208","EPI_ISL_4197984"
"5820","Yale-9200","EPI_ISL_4197977"
"5821","Yale-9227","EPI_ISL_4198001"
"5822","Yale-9233","EPI_ISL_4198004"
"5823","Yale-9230","EPI_ISL_4198002"
"5824","Yale-9209","EPI_ISL_4197985"
"5825","Yale-9220","EPI_ISL_4197996"
"5826","Yale-9215","EPI_ISL_4197991"
"5827","Yale-9221","EPI_ISL_4197997"
"5828","Yale-9238","EPI_ISL_4198008"
"5829","Yale-9235","EPI_ISL_4198005"
"5830","Yale-9311","EPI_ISL_4198193"
"5831","Yale-7744","EPI_ISL_3693236"
"5832","Yale-8916","EPI_ISL_4197681"
"5833","Yale-9169","EPI_ISL_4197951"
"5834","Yale-9302","EPI_ISL_4198184"
"5835","Yale-8167","EPI_ISL_3841163"
"5836","Yale-9142","EPI_ISL_4198120"
"5837","Yale-9309","EPI_ISL_4198191"
"5838","Yale-8164","EPI_ISL_3841185"
"5839","Yale-8186","EPI_ISL_3841169"
"5840","Yale-8172","EPI_ISL_3841168"
"5841","Yale-8157","EPI_ISL_3841186"
"5842","Yale-7807","EPI_ISL_3840842"
"5843","Yale-8235","EPI_ISL_3841192"
"5844","Yale-8175","EPI_ISL_3841046"
"5845","Yale-8255","EPI_ISL_3841103"
"5846","Yale-8249","EPI_ISL_3841048"
"5847","Yale-8177","EPI_ISL_3841166"
"5848","Yale-8247","EPI_ISL_3841174"
"5849","Yale-8976","EPI_ISL_4197741"
"5850","Yale-9148","EPI_ISL_4197932"
"5851","Yale-8804","EPI_ISL_4197584"
"5852","Yale-8812","EPI_ISL_4197592"
"5853","Yale-9002","EPI_ISL_4197766"
"5854","Yale-9129","EPI_ISL_4197918"
"5855","Yale-9187","EPI_ISL_4197967"
"5856","Yale-8990","EPI_ISL_4197755"
"5857","Yale-8789","EPI_ISL_4197569"
"5858","Yale-8795","EPI_ISL_4197575"
"5859","Yale-8787","EPI_ISL_4197567"
"5860","Yale-8794","EPI_ISL_4197574"
"5861","Yale-8762","EPI_ISL_4197544"
"5862","Yale-8761","EPI_ISL_4197543"
"5863","Yale-8763","EPI_ISL_4197545"
"5864","Yale-8799","EPI_ISL_4197579"
"5865","Yale-9299","EPI_ISL_4198181"
"5866","Yale-8954","EPI_ISL_4197719"
"5867","Yale-9250","EPI_ISL_4198132"
"5868","Yale-8876","EPI_ISL_4197642"
"5869","Yale-9254","EPI_ISL_4198136"
"5870","Yale-8947","EPI_ISL_4197712"
"5871","Yale-8879","EPI_ISL_4197645"
"5872","Yale-9253","EPI_ISL_4198135"
"5873","Yale-8852","EPI_ISL_4197618"
"5874","Yale-8892","EPI_ISL_4197657"
"5875","Yale-8894","EPI_ISL_4197659"
"5876","Yale-8920","EPI_ISL_4197685"
"5877","Yale-8931","EPI_ISL_4197696"
"5878","Yale-8863","EPI_ISL_4197629"
"5879","Yale-8928","EPI_ISL_4197693"
"5880","Yale-8933","EPI_ISL_4197698"
"5881","Yale-8674","EPI_ISL_4006013"
"5882","Yale-8932","EPI_ISL_4197697"
"5883","Yale-8663","EPI_ISL_4006003"
"5884","Yale-8896","EPI_ISL_4197661"
"5885","Yale-8673","EPI_ISL_4006012"
"5886","Yale-8665","EPI_ISL_4006005"
"5887","Yale-8675","EPI_ISL_4006014"
"5888","Yale-8893","EPI_ISL_4197658"
"5889","Yale-8902","EPI_ISL_4197667"
"5890","Yale-8682","EPI_ISL_4006020"
"5891","Yale-8728","EPI_ISL_4006049"
"5892","Yale-8707","EPI_ISL_4006036"
"5893","Yale-8686","EPI_ISL_4006023"
"5894","Yale-8681","EPI_ISL_4006019"
"5895","Yale-8717","EPI_ISL_4006043"
"5896","Yale-8772","EPI_ISL_4197553"
"5897","Yale-8749","EPI_ISL_4006066"
"5898","Yale-8765","EPI_ISL_4197547"
"5899","Yale-9131","EPI_ISL_4197920"
"5900","Yale-9019","EPI_ISL_4197781"
"5901","Yale-9023","EPI_ISL_4197785"
"5902","Yale-9125","EPI_ISL_4197915"
"5903","Yale-9132","EPI_ISL_4197921"
"5904","Yale-9124","EPI_ISL_4197914"
"5905","Yale-9130","EPI_ISL_4197919"
"5906","Yale-9136","EPI_ISL_4197925"
"5907","Yale-9135","EPI_ISL_4197924"
"5908","Yale-9134","EPI_ISL_4197923"
"5909","Yale-9143","EPI_ISL_4197929"
"5910","Yale-9149","EPI_ISL_4197933"
"5911","Yale-9155","EPI_ISL_4197938"
"5912","Yale-9150","EPI_ISL_4197934"
"5913","Yale-9146","EPI_ISL_4197931"
"5914","Yale-9161","EPI_ISL_4197943"
"5915","Yale-9162","EPI_ISL_4197944"
"5916","Yale-9167","EPI_ISL_4197949"
"5917","Yale-9166","EPI_ISL_4197948"
"5918","Yale-9170","EPI_ISL_4197952"
"5919","Yale-9159","EPI_ISL_4197941"
"5920","Yale-9164","EPI_ISL_4197946"
"5921","Yale-9177","EPI_ISL_4197957"
"5922","Yale-9172","EPI_ISL_4197954"
"5923","Yale-9185","EPI_ISL_4197965"
"5924","Yale-9186","EPI_ISL_4197966"
"5925","Yale-9205","EPI_ISL_4197981"
"5926","Yale-9204","EPI_ISL_4197980"
"5927","Yale-9182","EPI_ISL_4197962"
"5928","Yale-9245","EPI_ISL_4198127"
"5929","Yale-9216","EPI_ISL_4197992"
"5930","Yale-9218","EPI_ISL_4197994"
"5931","Yale-9241","EPI_ISL_4198123"
"5932","Yale-9176","EPI_ISL_4198122"
"5933","Yale-9247","EPI_ISL_4198129"
"5934","Yale-9257","EPI_ISL_4198139"
"5935","Yale-9248","EPI_ISL_4198130"
"5936","Yale-9272","EPI_ISL_4198154"
"5937","Yale-9276","EPI_ISL_4198158"
"5938","Yale-9312","EPI_ISL_4198194"
"5939","Yale-8869","EPI_ISL_4197635"
"5940","Yale-8872","EPI_ISL_4197638"
"5941","Yale-8864","EPI_ISL_4197630"
"5942","Yale-8842","EPI_ISL_4197608"
"5943","Yale-8808","EPI_ISL_4197588"
"5944","Yale-8978","EPI_ISL_4197743"
"5945","Yale-8995","EPI_ISL_4197760"
"5946","Yale-8973","EPI_ISL_4197738"
"5947","Yale-9183","EPI_ISL_4197963"
"5948","Yale-8979","EPI_ISL_4197744"
"5949","Yale-9207","EPI_ISL_4197983"
"5950","Yale-8965","EPI_ISL_4197730"
"5951","Yale-7649","EPI_ISL_3693148"
"5952","Yale-7603","EPI_ISL_3693102"
"5953","Yale-8152","EPI_ISL_3841054"
"5954","Yale-9255","EPI_ISL_4198137"
"5955","Yale-8895","EPI_ISL_4197660"
"5956","Yale-8891","EPI_ISL_4197656"
"5957","Yale-9259","EPI_ISL_4198141"
"5958","Yale-8853","EPI_ISL_4197619"
"5959","Yale-7752","EPI_ISL_3693244"
"5960","Yale-8885","EPI_ISL_4197650"
"5961","Yale-7739","EPI_ISL_3693231"
"5962","Yale-8899","EPI_ISL_4197664"
"5963","Yale-8496","EPI_ISL_3841930"
"5964","Yale-8393","EPI_ISL_3841913"
"5965","Yale-9307","EPI_ISL_4198189"
"5966","Yale-9181","EPI_ISL_4197961"
"5967","Yale-8676","EPI_ISL_4006015"
"5968","Yale-8739","EPI_ISL_4006058"
"5969","Yale-9189","EPI_ISL_4197969"
"5970","Yale-9256","EPI_ISL_4198138"
"5971","Yale-9896","EPI_ISL_4577050"
"5972","Yale-8664","EPI_ISL_4006004"
"5973","Yale-9873","EPI_ISL_4577033"
"5974","Yale-9848","EPI_ISL_4577058"
"5975","Yale-9692","EPI_ISL_4577049"
"5976","Yale-9625","EPI_ISL_4577069"
"5977","Yale-9698","EPI_ISL_4577037"
"5978","Yale-9929","EPI_ISL_4577011"
"5979","Yale-9807","EPI_ISL_4577209"
"5980","Yale-10067","EPI_ISL_4577412"
"5981","Yale-9614","EPI_ISL_4576894"
"5982","Yale-9980","EPI_ISL_4576946"
"5983","Yale-9953","EPI_ISL_4576940"
"5984","Yale-9879","EPI_ISL_4576919"
"5985","Yale-9619","EPI_ISL_4576967"
"5986","Yale-9675","EPI_ISL_4576904"
"5987","Yale-9889","EPI_ISL_4576921"
"5988","Yale-10040","EPI_ISL_4577498"
"5989","Yale-9809","EPI_ISL_4577199"
"5990","Yale-10029","EPI_ISL_4577499"
"5991","Yale-10104","EPI_ISL_4577489"
"5992","Yale-10114","EPI_ISL_4577436"
"5993","Yale-10024","EPI_ISL_4577465"
"5994","Yale-10069","EPI_ISL_4577468"
"5995","Yale-10036","EPI_ISL_4577421"
"5996","Yale-11670","EPI_ISL_5644860"
"5997","Yale-11655","EPI_ISL_5644852"
"5998","Yale-11662","EPI_ISL_5644856"
"5999","Yale-11645","EPI_ISL_5644846"
"6000","Yale-10014","EPI_ISL_4577500"
"6001","Yale-11641","EPI_ISL_5644842"
"6002","Yale-11642","EPI_ISL_5644843"
"6003","Yale-11636","EPI_ISL_5644837"
"6004","Yale-11598","EPI_ISL_5644819"
"6005","Yale-11635","EPI_ISL_5644836"
"6006","Yale-11604","EPI_ISL_5644803"
"6007","Yale-10938","EPI_ISL_5239719"
"6008","Yale-11640","EPI_ISL_5644841"
"6009","Yale-10933","EPI_ISL_5239714"
"6010","Yale-11735","EPI_ISL_5644802"
"6011","Yale-10931","EPI_ISL_5239712"
"6012","Yale-10930","EPI_ISL_5239711"
"6013","Yale-10928","EPI_ISL_5239709"
"6014","Yale-10918","EPI_ISL_5239701"
"6015","Yale-10924","EPI_ISL_5239705"
"6016","Yale-10921","EPI_ISL_5239703"
"6017","Yale-10920","EPI_ISL_5239702"
"6018","Yale-10925","EPI_ISL_5239706"
"6019","Yale-10923","EPI_ISL_5239704"
"6020","Yale-10915","EPI_ISL_5239699"
"6021","Yale-10906","EPI_ISL_5239692"
"6022","Yale-10912","EPI_ISL_5239696"
"6023","Yale-10901","EPI_ISL_5239687"
"6024","Yale-10910","EPI_ISL_5239695"
"6025","Yale-10903","EPI_ISL_5239689"
"6026","Yale-10905","EPI_ISL_5239691"
"6027","Yale-10889","EPI_ISL_5239678"
"6028","Yale-10884","EPI_ISL_5239673"
"6029","Yale-10883","EPI_ISL_5239672"
"6030","Yale-10890","EPI_ISL_5239679"
"6031","Yale-10878","EPI_ISL_5239667"
"6032","Yale-10875","EPI_ISL_5239665"
"6033","Yale-10880","EPI_ISL_5239669"
"6034","Yale-10877","EPI_ISL_5239666"
"6035","Yale-10868","EPI_ISL_5239659"
"6036","Yale-10879","EPI_ISL_5239668"
"6037","Yale-10872","EPI_ISL_5239662"
"6038","Yale-10867","EPI_ISL_5239658"
"6039","Yale-10873","EPI_ISL_5239663"
"6040","Yale-10871","EPI_ISL_5239661"
"6041","Yale-10864","EPI_ISL_5239655"
"6042","Yale-10866","EPI_ISL_5239657"
"6043","Yale-10855","EPI_ISL_5239645"
"6044","Yale-10850","EPI_ISL_5239643"
"6045","Yale-10857","EPI_ISL_5239646"
"6046","Yale-10859","EPI_ISL_5239648"
"6047","Yale-10862","EPI_ISL_5239651"
"6048","Yale-10847","EPI_ISL_5239641"
"6049","Yale-10835","EPI_ISL_5239631"
"6050","Yale-10833","EPI_ISL_5239630"
"6051","Yale-10841","EPI_ISL_5239635"
"6052","Yale-10838","EPI_ISL_5239633"
"6053","Yale-10828","EPI_ISL_5239625"
"6054","Yale-10842","EPI_ISL_5239636"
"6055","Yale-10818","EPI_ISL_5239616"
"6056","Yale-10826","EPI_ISL_5239623"
"6057","Yale-10825","EPI_ISL_5239622"
"6058","Yale-10814","EPI_ISL_5239613"
"6059","Yale-10801","EPI_ISL_5239606"
"6060","Yale-10804","EPI_ISL_5239608"
"6061","Yale-10817","EPI_ISL_5239615"
"6062","Yale-10810","EPI_ISL_5239611"
"6063","Yale-10794","EPI_ISL_5239599"
"6064","Yale-10788","EPI_ISL_5239593"
"6065","Yale-10799","EPI_ISL_5239604"
"6066","Yale-10786","EPI_ISL_5239592"
"6067","Yale-10795","EPI_ISL_5239600"
"6068","Yale-10771","EPI_ISL_5239579"
"6069","Yale-10785","EPI_ISL_5239591"
"6070","Yale-10783","EPI_ISL_5239589"
"6071","Yale-10761","EPI_ISL_5239570"
"6072","Yale-10768","EPI_ISL_5239577"
"6073","Yale-10767","EPI_ISL_5239576"
"6074","Yale-10765","EPI_ISL_5239574"
"6075","Yale-10760","EPI_ISL_5239569"
"6076","Yale-10756","EPI_ISL_5239565"
"6077","Yale-10753","EPI_ISL_5239563"
"6078","Yale-10575","EPI_ISL_4950193"
"6079","Yale-10518","EPI_ISL_4950169"
"6080","Yale-10663","EPI_ISL_4950194"
"6081","Yale-10755","EPI_ISL_5239564"
"6082","Yale-10563","EPI_ISL_4950159"
"6083","Yale-10420","EPI_ISL_4950141"
